Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft),,
15/03/24, 3:13 PM GMT-4,121,1.056099702,44.75745645,44.12127673,-72.65614404,15.15613658,859.1502221,,
15/03/24, 3:13 PM GMT-4,122,1.068956376,45.49008586,44.12109054,-72.65613541,15.12930041,855.3955834,,
15/03/24, 3:13 PM GMT-4,123,1.081386409,45.36254813,44.12091056,-72.65612605,15.12591343,848.6605754,,
15/03/24, 3:13 PM GMT-4,124,1.094181689,45.75826409,44.12072517,-72.65612957,15.11361704,843.1255641,,
15/03/24, 3:13 PM GMT-4,125,1.10714772,46.32212318,44.12053729,-72.65612992,15.12171294,837.1567709,,
15/03/24, 3:13 PM GMT-4,126,1.119911337,46.25560662,44.12035234,-72.65612886,15.13669546,830.867977,,
15/03/24, 3:14 PM GMT-4,127,1.132944801,46.55700473,44.12016403,-72.65614881,15.15356623,827.0748217,,
15/03/24, 3:14 PM GMT-4,128,1.145904131,46.69263624,44.1199777,-72.65618132,15.17058406,823.076628,,
15/03/24, 3:14 PM GMT-4,129,1.159116132,46.8454366,44.11978783,-72.65621544,15.16018219,821.8466521,,
15/03/24, 3:14 PM GMT-4,130,1.171539794,45.54709213,44.11960821,-72.65623216,15.13432066,818.4742982,,
15/03/24, 3:14 PM GMT-4,131,1.183277451,43.47262435,44.11943818,-72.65623748,15.1298417,815.454174,,
15/03/24, 3:14 PM GMT-4,132,1.19455254,41.22974892,44.11927481,-72.65623433,15.14717555,813.7182825,,
15/03/24, 3:14 PM GMT-4,133,1.205033588,38.78187106,44.11912317,-72.65622267,15.16650247,811.987885,,
15/03/24, 3:14 PM GMT-4,134,1.214339445,35.23264271,44.11898882,-72.65620665,15.16731441,810.3497118,,
15/03/24, 3:14 PM GMT-4,135,1.22271365,31.6922228,44.11886836,-72.65618625,15.18750646,809.64147,,
15/03/24, 3:14 PM GMT-4,136,1.230000252,27.69258686,44.11876404,-72.6561636,15.21732286,807.4137405,,
15/03/24, 3:14 PM GMT-4,137,1.235921828,23.06739654,44.11867989,-72.65614021,15.22272952,809.767973,,
15/03/24, 3:14 PM GMT-4,138,1.240755403,19.86035518,44.11861338,-72.65610963,15.21841014,806.5074803,,
15/03/24, 3:14 PM GMT-4,139,1.245907375,19.09693573,44.11855861,-72.65603898,15.21706473,807.0901062,,
15/03/24, 3:14 PM GMT-4,140,1.251159789,18.72060727,44.1185346,-72.65593838,15.23225062,810.5109974,,
15/03/24, 3:14 PM GMT-4,141,1.257962294,21.90602542,44.11854208,-72.65580147,15.2171805,808.3716102,,
15/03/24, 3:14 PM GMT-4,142,1.265763427,26.12636921,44.11856288,-72.6556467,15.21277821,806.6971785,,
15/03/24, 3:14 PM GMT-4,143,1.274914636,30.77570219,44.1185778,-72.65546316,15.22759802,811.415313,,
15/03/24, 3:14 PM GMT-4,144,1.28597974,36.62851779,44.11859319,-72.65524086,15.22650448,813.5953819,,
15/03/24, 3:14 PM GMT-4,145,1.297772286,40.95831952,44.1186023,-72.65500317,15.20339947,815.6501437,,
15/03/24, 3:14 PM GMT-4,146,1.31056125,44.62735875,44.11859724,-72.65474514,15.20702737,819.575757,,
15/03/24, 3:14 PM GMT-4,147,1.323968102,46.93047882,44.11857328,-72.6544766,15.19485457,825.1807557,,
15/03/24, 3:14 PM GMT-4,148,1.337747402,48.75779425,44.11852225,-72.65420771,15.18158824,828.6990378,,
15/03/24, 3:14 PM GMT-4,149,1.351900535,49.89314967,44.11845509,-72.6539378,15.19928972,835.8176692,,
15/03/24, 3:14 PM GMT-4,150,1.366762187,51.35768316,44.11836332,-72.65366643,15.13413605,842.2440499,,
15/03/24, 3:14 PM GMT-4,151,1.381824801,52.18452375,44.11824837,-72.65340799,15.02385181,851.0399052,,
15/03/24, 3:14 PM GMT-4,152,1.396281382,51.78915764,44.11812382,-72.65317338,14.92128019,859.6718465,,
15/03/24, 3:14 PM GMT-4,153,1.411438354,52.55016006,44.11797505,-72.65294833,14.75827165,867.4832214,,
15/03/24, 3:14 PM GMT-4,154,1.426737718,53.65073828,44.1178057,-72.65274905,14.63662968,877.6321378,,
15/03/24, 3:14 PM GMT-4,155,1.441742277,54.03873167,44.11763063,-72.65256947,14.59283982,885.850332,,
15/03/24, 3:14 PM GMT-4,156,1.456972501,54.58516162,44.11744683,-72.65239933,14.52605289,893.9794852,,
15/03/24, 3:14 PM GMT-4,157,1.472177453,54.73265858,44.11726308,-72.65223,14.48408089,902.1913385,,
15/03/24, 3:14 PM GMT-4,158,1.487684776,55.4672421,44.11707451,-72.65205979,14.43660055,910.1165644,,
15/03/24, 3:14 PM GMT-4,159,1.503125708,55.3956184,44.11688701,-72.65188972,14.4807956,917.9633427,,
15/03/24, 3:14 PM GMT-4,160,1.518417216,54.98985455,44.11670288,-72.65171805,14.55489309,925.8814426,,
15/03/24, 3:14 PM GMT-4,161,1.533622151,54.69824832,44.11652766,-72.651532,14.59715138,934.1294406,,
15/03/24, 3:14 PM GMT-4,162,1.548896903,54.82158342,44.11636134,-72.65132859,14.62694744,941.3423158,,
15/03/24, 3:14 PM GMT-4,163,1.564053069,54.58346351,44.11621493,-72.65110058,14.66772265,950.3332363,,
15/03/24, 3:14 PM GMT-4,164,1.579193911,54.33782581,44.11608653,-72.65085279,14.70727761,957.4052548,,
15/03/24, 3:14 PM GMT-4,165,1.594215432,53.7241881,44.1159811,-72.65058756,14.71226344,964.0651196,,
15/03/24, 3:14 PM GMT-4,166,1.609925054,54.74848774,44.11588907,-72.65029755,14.69903465,970.861929,,
15/03/24, 3:14 PM GMT-4,167,1.62539245,55.19367939,44.1158189,-72.65000107,14.62282674,976.3727076,,
15/03/24, 3:14 PM GMT-4,168,1.640515808,54.94314362,44.11577936,-72.64970084,14.47883694,983.9306043,,
15/03/24, 3:14 PM GMT-4,169,1.655958404,55.4383571,44.11575878,-72.64939048,14.40167004,992.3493236,,
15/03/24, 3:14 PM GMT-4,170,1.671801137,55.99757838,44.11576227,-72.64907076,14.46539851,1002.377112,,
15/03/24, 3:14 PM GMT-4,171,1.687237894,55.66158652,44.11579249,-72.64876206,14.50900377,1011.458405,,
15/03/24, 3:14 PM GMT-4,172,1.702752276,55.74592048,44.11583919,-72.64845576,14.53606835,1018.541408,,
15/03/24, 3:14 PM GMT-4,173,1.718394946,55.97169708,44.11591021,-72.64815594,14.55465999,1027.205422,,
15/03/24, 3:14 PM GMT-4,174,1.733825783,55.86035116,44.11598152,-72.64786076,14.56872575,1033.705637,,
15/03/24, 3:14 PM GMT-4,175,1.749517649,56.49422117,44.11605392,-72.64756054,14.55426888,1041.713184,,
15/03/24, 3:14 PM GMT-4,176,1.765072838,56.4948697,44.11612594,-72.64726304,14.53870597,1049.288934,,
15/03/24, 3:14 PM GMT-4,177,1.780556039,56.23251113,44.11619739,-72.64696681,14.4716218,1055.958791,,
15/03/24, 3:14 PM GMT-4,178,1.795640028,55.19710975,44.11626699,-72.64667821,14.4936192,1059.68848,,
15/03/24, 3:14 PM GMT-4,179,1.811107086,55.37214347,44.11633766,-72.64638196,14.48703766,1066.490263,,
15/03/24, 3:14 PM GMT-4,180,1.826462284,55.36699793,44.11640689,-72.64608743,14.4745817,1072.414451,,
15/03/24, 3:14 PM GMT-4,181,1.841733181,55.30666369,44.11647499,-72.64579417,14.50735487,1076.377016,,
15/03/24, 3:14 PM GMT-4,182,1.857270003,55.76485146,44.11654268,-72.6454951,14.60802727,1082.158095,,
15/03/24, 3:14 PM GMT-4,183,1.873091189,56.44195938,44.11661317,-72.64519124,14.67659452,1088.8183,,
15/03/24, 3:14 PM GMT-4,184,1.888876188,56.96973995,44.11668256,-72.64488766,14.71220555,1092.849095,,
15/03/24, 3:14 PM GMT-4,185,1.904631497,57.07568433,44.11675086,-72.64458423,14.73119926,1094.065541,,
15/03/24, 3:14 PM GMT-4,186,1.920350955,56.94166134,44.1168223,-72.64428297,14.76165238,1096.051423,,
15/03/24, 3:15 PM GMT-4,187,1.936061445,56.95504999,44.11689634,-72.64398311,14.79717894,1099.077568,,
15/03/24, 3:15 PM GMT-4,188,1.951857038,57.02249241,44.11697591,-72.64368419,14.83988309,1100.678561,,
15/03/24, 3:15 PM GMT-4,189,1.967495884,56.70323423,44.11706252,-72.6433925,14.89456292,1100.929091,,
15/03/24, 3:15 PM GMT-4,190,1.983002936,56.3099673,44.11715698,-72.64310852,14.95390318,1101.505703,,
15/03/24, 3:15 PM GMT-4,191,1.998664335,56.27162748,44.1172637,-72.64282955,14.99993799,1103.704388,,
15/03/24, 3:15 PM GMT-4,192,2.014215571,56.17841895,44.11737948,-72.64256027,15.02479986,1105.343227,,
15/03/24, 3:15 PM GMT-4,193,2.02983574,56.30813266,44.11750575,-72.64229862,15.04807696,1106.560767,,
15/03/24, 3:15 PM GMT-4,194,2.045689779,56.82999116,44.11764084,-72.6420398,15.06999613,1108.823989,,
15/03/24, 3:15 PM GMT-4,195,2.061539512,57.16577395,44.11778676,-72.64179276,15.08206256,1111.660935,,
15/03/24, 3:15 PM GMT-4,196,2.077273425,57.4620948,44.11794046,-72.64155821,15.10483122,1111.997196,,
15/03/24, 3:15 PM GMT-4,197,2.093076431,57.44085558,44.1181022,-72.64133242,15.12179429,1115.470396,,
15/03/24, 3:15 PM GMT-4,198,2.108953136,57.37285849,44.11827133,-72.64111518,15.11893139,1117.479428,,
15/03/24, 3:15 PM GMT-4,199,2.124824495,57.45546874,44.11844339,-72.64090263,15.11140024,1120.303301,,
15/03/24, 3:15 PM GMT-4,200,2.14072048,57.59938174,44.11861952,-72.64069588,15.10961523,1122.978706,,
15/03/24, 3:15 PM GMT-4,201,2.156757708,57.83777899,44.11879708,-72.64048705,15.12566938,1125.996613,,
15/03/24, 3:15 PM GMT-4,202,2.172745769,57.83785152,44.11897524,-72.64028077,15.11219497,1126.503116,,
15/03/24, 3:15 PM GMT-4,203,2.188723023,57.75407223,44.11915162,-72.64007187,15.10194485,1129.765655,,
15/03/24, 3:15 PM GMT-4,204,2.204800708,57.94522095,44.11933019,-72.63986346,15.09149135,1131.569992,,
15/03/24, 3:15 PM GMT-4,205,2.220857984,58.1056927,44.11950754,-72.63965367,15.07655577,1134.32102,,
15/03/24, 3:15 PM GMT-4,206,2.237001302,58.3562498,44.11968525,-72.63944178,15.08396803,1137.850201,,
15/03/24, 3:15 PM GMT-4,207,2.253126942,58.27080652,44.11986234,-72.63922945,15.07849253,1140.168142,,
15/03/24, 3:15 PM GMT-4,208,2.269151312,57.89530153,44.12003433,-72.63901214,15.0770736,1141.770564,,
15/03/24, 3:15 PM GMT-4,209,2.284983919,57.46892138,44.12019828,-72.6387886,15.06328162,1144.671122,,
15/03/24, 3:15 PM GMT-4,210,2.300874229,57.25230522,44.12035476,-72.63855331,15.08224872,1147.790736,,
15/03/24, 3:15 PM GMT-4,211,2.316794084,57.32305,44.12050111,-72.63830493,15.09944646,1151.233819,,
15/03/24, 3:15 PM GMT-4,212,2.332694129,57.37036252,44.12063845,-72.63804724,15.11203384,1155.369857,,
15/03/24, 3:15 PM GMT-4,213,2.348669251,57.5428064,44.12076699,-72.63777907,15.11867952,1160.013429,,
15/03/24, 3:15 PM GMT-4,214,2.364659848,57.63642025,44.12088493,-72.63750124,15.13243396,1163.756883,,
15/03/24, 3:15 PM GMT-4,215,2.380762498,58.12083492,44.12099306,-72.63721322,15.14269972,1167.226455,,
15/03/24, 3:15 PM GMT-4,216,2.397049141,58.55340166,44.12109225,-72.63691493,15.15088167,1172.608775,,
15/03/24, 3:15 PM GMT-4,217,2.413405877,58.71107024,44.12117901,-72.63660768,15.15526363,1176.11987,,
15/03/24, 3:15 PM GMT-4,218,2.429656727,58.81364399,44.12125287,-72.63629621,15.15860212,1181.919171,,
15/03/24, 3:15 PM GMT-4,219,2.445929311,58.84001595,44.12131292,-72.63597858,15.15939841,1187.287793,,
15/03/24, 3:15 PM GMT-4,220,2.462224993,58.83573227,44.12136317,-72.63565719,15.15139481,1192.845903,,
15/03/24, 3:15 PM GMT-4,221,2.478532876,58.87495101,44.12140174,-72.63533243,15.14652005,1199.321432,,
15/03/24, 3:15 PM GMT-4,222,2.494857246,58.80887391,44.12142721,-72.63500483,15.14430639,1205.945532,,
15/03/24, 3:15 PM GMT-4,223,2.511170592,58.67159123,44.12143862,-72.63467593,15.13207101,1212.278111,,
15/03/24, 3:15 PM GMT-4,224,2.52720425,58.17400551,44.12143553,-72.63435232,15.13223058,1218.366373,,
15/03/24, 3:15 PM GMT-4,225,2.543228701,57.98038214,44.12142159,-72.63402945,15.13893571,1224.257403,,
15/03/24, 3:15 PM GMT-4,226,2.559344321,57.95238034,44.12139338,-72.63370654,15.13544391,1229.449477,,
15/03/24, 3:15 PM GMT-4,227,2.575394945,57.86079313,44.12135372,-72.6333873,15.13318332,1235.199452,,
15/03/24, 3:15 PM GMT-4,228,2.591381887,57.69943392,44.12130185,-72.6330728,15.12476357,1239.805058,,
15/03/24, 3:15 PM GMT-4,229,2.607399206,57.6758054,44.12123845,-72.63276179,15.12329614,1244.91127,,
15/03/24, 3:15 PM GMT-4,230,2.623431823,57.51414753,44.12116171,-72.63245634,15.12163003,1248.574271,,
15/03/24, 3:15 PM GMT-4,231,2.639354326,57.33218483,44.12107545,-72.63215825,15.11516895,1253.020165,,
15/03/24, 3:15 PM GMT-4,232,2.655493766,57.54392425,44.12097396,-72.63186475,15.10608432,1256.650362,,
15/03/24, 3:15 PM GMT-4,233,2.671466366,57.75809991,44.12086368,-72.6315813,15.09980941,1259.801715,,
15/03/24, 3:15 PM GMT-4,234,2.687278681,57.7422281,44.12074499,-72.63130829,15.08978769,1263.038226,,
15/03/24, 3:15 PM GMT-4,235,2.703279677,57.92473265,44.12061473,-72.6310411,15.08688568,1266.173431,,
15/03/24, 3:15 PM GMT-4,236,2.719389951,57.929763,44.1204714,-72.63078444,15.06723336,1268.494902,,
15/03/24, 3:15 PM GMT-4,237,2.735423447,57.90312224,44.12031941,-72.63053966,15.02557581,1271.516801,,
15/03/24, 3:15 PM GMT-4,238,2.751614223,57.99312653,44.12015722,-72.63030354,14.99374599,1273.155492,,
15/03/24, 3:15 PM GMT-4,239,2.76769915,57.81058784,44.11998757,-72.63008091,14.96149847,1273.899813,,
15/03/24, 3:15 PM GMT-4,240,2.783773781,57.75626953,44.11981278,-72.62986646,14.93925545,1275.183037,,
15/03/24, 3:15 PM GMT-4,241,2.799920219,57.9927084,44.11963628,-72.62965253,14.91595958,1276.067486,,
15/03/24, 3:15 PM GMT-4,242,2.815943324,58.16897517,44.11946144,-72.62943972,14.90856767,1276.715779,,
15/03/24, 3:15 PM GMT-4,243,2.832161024,58.18812801,44.11928554,-72.62922265,14.89840359,1278.339114,,
15/03/24, 3:15 PM GMT-4,244,2.848290477,58.07241308,44.11910933,-72.62900879,14.88239794,1279.68931,,
15/03/24, 3:15 PM GMT-4,245,2.864300412,57.70283868,44.11893581,-72.62879431,14.86709316,1281.293919,,
15/03/24, 3:15 PM GMT-4,246,2.880371067,57.60705312,44.11875982,-72.62858189,14.85658647,1282.530614,,
15/03/24, 3:16 PM GMT-4,247,2.896290804,57.57544175,44.1185864,-72.62837001,14.83985336,1283.929573,,
15/03/24, 3:16 PM GMT-4,248,2.912208801,57.35891519,44.11841522,-72.62815467,14.83220801,1287.859956,,
15/03/24, 3:16 PM GMT-4,249,2.927820455,56.62057705,44.11824656,-72.62794467,14.83416511,1291.228791,,
15/03/24, 3:16 PM GMT-4,250,2.943278877,55.74876205,44.11808366,-72.62773051,14.84134896,1294.359856,,
15/03/24, 3:16 PM GMT-4,251,2.958586544,55.01393107,44.11792587,-72.62751337,14.85932109,1297.680947,,
15/03/24, 3:16 PM GMT-4,252,2.973651553,54.28727493,44.11777417,-72.62729472,14.8758821,1301.920078,,
15/03/24, 3:16 PM GMT-4,253,2.988440749,53.56546993,44.11762857,-72.6270757,14.88086167,1305.320028,,
15/03/24, 3:16 PM GMT-4,254,3.003228952,53.23588654,44.11748705,-72.62685157,14.87999811,1307.569114,,
15/03/24, 3:16 PM GMT-4,255,3.017995317,53.09028822,44.11734592,-72.62662756,14.88377933,1310.766273,,
15/03/24, 3:16 PM GMT-4,256,3.032607344,53.11319569,44.11720446,-72.62640811,14.88218048,1312.527786,,
15/03/24, 3:16 PM GMT-4,257,3.047306329,53.04639326,44.11705954,-72.6261907,14.8727423,1314.573564,,
15/03/24, 3:16 PM GMT-4,258,3.061880154,52.964615,44.11691203,-72.62598021,14.87394378,1315.975245,,
15/03/24, 3:16 PM GMT-4,259,3.076501252,52.92000325,44.11675725,-72.6257787,14.87219162,1316.93178,,
15/03/24, 3:16 PM GMT-4,260,3.091051327,52.62579865,44.1165961,-72.62558935,14.87325074,1316.484265,,
15/03/24, 3:16 PM GMT-4,261,3.105621702,52.52156945,44.11642925,-72.62540915,14.87488713,1318.586379,,
15/03/24, 3:16 PM GMT-4,262,3.120331653,52.58803055,44.1162555,-72.62523717,14.86635162,1318.561075,,
15/03/24, 3:16 PM GMT-4,263,3.134848907,52.15990963,44.11608092,-72.6250737,14.85107812,1320.22613,,
15/03/24, 3:16 PM GMT-4,264,3.149260098,51.67665974,44.11590681,-72.62491312,14.83399928,1320.40672,,
15/03/24, 3:16 PM GMT-4,265,3.163528406,51.37576082,44.11573471,-72.62475355,14.8137556,1320.115739,,
15/03/24, 3:16 PM GMT-4,266,3.177708697,51.20956327,44.11556607,-72.62459003,14.79044721,1319.729456,,
15/03/24, 3:16 PM GMT-4,267,3.191976862,51.27906647,44.11540088,-72.62441686,14.7786311,1318.826006,,
15/03/24, 3:16 PM GMT-4,268,3.206190279,51.4145401,44.11524251,-72.62423347,14.78149087,1317.250902,,
15/03/24, 3:16 PM GMT-4,269,3.220531021,51.63286292,44.11509086,-72.62403559,14.76505188,1315.289772,,
15/03/24, 3:16 PM GMT-4,270,3.234990044,51.65490426,44.11494481,-72.62382636,14.75841402,1315.824502,,
15/03/24, 3:16 PM GMT-4,271,3.24934593,51.82980998,44.11480358,-72.62361363,14.76971074,1312.205883,,
15/03/24, 3:16 PM GMT-4,272,3.263700336,52.07068613,44.11467004,-72.6233915,14.79712575,1308.113175,,
15/03/24, 3:16 PM GMT-4,273,3.278203718,52.35612283,44.11454401,-72.62315727,14.81901051,1305.877726,,
